pod,timestamp,value
eric-bss-cil-database-cd-cil1-rack4-0,1669204692.286,0.007007506
eric-bss-cil-database-cd-cil1-rack1-0,1669204699.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204699.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204699.286,0.002816159
eric-bss-cil-database-cd-cil1-rack4-0,1669204699.286,0.007007506
eric-bss-cil-database-cd-cil1-rack1-0,1669204706.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204706.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204706.286,0.002816159
eric-bss-cil-database-cd-cil1-rack4-0,1669204706.286,0.007007506
eric-bss-cil-database-cd-cil1-rack1-0,1669204713.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204713.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204713.286,0.002346799
eric-bss-cil-database-cd-cil1-rack4-0,1669204713.286,0.007007506
eric-bss-cil-database-cd-cil1-rack1-0,1669204720.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204720.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204720.286,0.002346799
eric-bss-cil-database-cd-cil1-rack4-0,1669204720.286,0.007007506
eric-bss-cil-database-cd-cil1-rack1-0,1669204727.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204727.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204727.286,0.002346799
eric-bss-cil-database-cd-cil1-rack4-0,1669204727.286,0.017436916
eric-bss-cil-database-cd-cil1-rack1-0,1669204734.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204734.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204734.286,0.005839588
eric-bss-cil-database-cd-cil1-rack4-0,1669204734.286,0.017436916
eric-bss-cil-database-cd-cil1-rack1-0,1669204741.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204741.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204741.286,0.005839588
eric-bss-cil-database-cd-cil1-rack4-0,1669204741.286,0.017436916
eric-bss-cil-database-cd-cil1-rack1-0,1669204748.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204748.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669204748.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204748.286,0.017436916
eric-bss-cil-database-cd-cil1-rack1-0,1669204755.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204755.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669204755.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204755.286,0.017436916
eric-bss-cil-database-cd-cil1-rack1-0,1669204762.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204762.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669204762.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204762.286,0.017436916
eric-bss-cil-database-cd-cil1-rack1-0,1669204769.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204769.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669204769.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204769.286,0.017436916
eric-bss-cil-database-cd-cil1-rack1-0,1669204776.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204776.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669204776.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204776.286,0.007007506
eric-bss-cil-database-cd-cil1-rack1-0,1669204783.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204783.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669204783.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204783.286,0.007007506
eric-bss-cil-database-cd-cil1-rack1-0,1669204790.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204790.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669204790.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204790.286,0.007007506
eric-bss-cil-database-cd-cil1-rack1-0,1669204797.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204797.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669204797.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204797.286,0.007007506
eric-bss-cil-database-cd-cil1-rack1-0,1669204804.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204804.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204804.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669204804.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204811.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204811.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204811.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669204811.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204818.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204818.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204818.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669204818.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204825.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204825.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204825.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669204825.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204832.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204832.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204832.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669204832.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204839.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204839.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204839.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669204839.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204846.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204846.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204846.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669204846.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204853.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204853.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204853.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669204853.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204860.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204860.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204860.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669204860.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204867.286,0.03615719
eric-bss-cil-database-cd-cil1-rack2-0,1669204867.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204867.286,0.004866323
eric-bss-cil-database-cd-cil1-rack4-0,1669204867.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204874.286,0.03615719
eric-bss-cil-database-cd-cil1-rack2-0,1669204874.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204874.286,0.004866323
eric-bss-cil-database-cd-cil1-rack4-0,1669204874.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204881.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204881.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204881.286,0.002346799
eric-bss-cil-database-cd-cil1-rack4-0,1669204881.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204888.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204888.286,0.004866323
eric-bss-cil-database-cd-cil1-rack3-0,1669204888.286,0.002346799
eric-bss-cil-database-cd-cil1-rack4-0,1669204888.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204895.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204895.286,0.001131752
eric-bss-cil-database-cd-cil1-rack3-0,1669204895.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204895.286,0.004055269
eric-bss-cil-database-cd-cil1-rack1-0,1669204902.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204902.286,0.001131752
eric-bss-cil-database-cd-cil1-rack3-0,1669204902.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204902.286,0.004055269
eric-bss-cil-database-cd-cil1-rack1-0,1669204909.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204909.286,0.001131752
eric-bss-cil-database-cd-cil1-rack3-0,1669204909.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204909.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204916.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204916.286,0.001131752
eric-bss-cil-database-cd-cil1-rack3-0,1669204916.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204916.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204923.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204923.286,0.001131752
eric-bss-cil-database-cd-cil1-rack3-0,1669204923.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204923.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204930.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204930.286,0.001131752
eric-bss-cil-database-cd-cil1-rack3-0,1669204930.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204930.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204937.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204937.286,0.001131752
eric-bss-cil-database-cd-cil1-rack3-0,1669204937.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669204937.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204944.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204944.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669204944.286,0.002346799
eric-bss-cil-database-cd-cil1-rack4-0,1669204944.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204951.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204951.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669204951.286,0.002346799
eric-bss-cil-database-cd-cil1-rack4-0,1669204951.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204958.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204958.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669204958.286,0.002346799
eric-bss-cil-database-cd-cil1-rack4-0,1669204958.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204965.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669204965.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669204965.286,0.002346799
eric-bss-cil-database-cd-cil1-rack4-0,1669204965.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204972.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204972.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669204972.286,0.001358102
eric-bss-cil-database-cd-cil1-rack4-0,1669204972.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204979.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204979.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669204979.286,0.001358102
eric-bss-cil-database-cd-cil1-rack4-0,1669204979.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204986.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204986.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669204986.286,0.003379391
eric-bss-cil-database-cd-cil1-rack4-0,1669204986.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669204993.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669204993.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669204993.286,0.003379391
eric-bss-cil-database-cd-cil1-rack4-0,1669204993.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669205000.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205000.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669205000.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669205000.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669205007.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205007.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669205007.286,0.008409007
eric-bss-cil-database-cd-cil1-rack4-0,1669205007.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669205014.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205014.286,0.002346799
eric-bss-cil-database-cd-cil1-rack3-0,1669205014.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205014.286,0.008409007
eric-bss-cil-database-cd-cil1-rack1-0,1669205021.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205021.286,0.002346799
eric-bss-cil-database-cd-cil1-rack3-0,1669205021.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205021.286,0.008409007
eric-bss-cil-database-cd-cil1-rack1-0,1669205028.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205028.286,0.002346799
eric-bss-cil-database-cd-cil1-rack3-0,1669205028.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205028.286,0.008409007
eric-bss-cil-database-cd-cil1-rack1-0,1669205035.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205035.286,0.002346799
eric-bss-cil-database-cd-cil1-rack3-0,1669205035.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205035.286,0.008409007
eric-bss-cil-database-cd-cil1-rack1-0,1669205042.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205042.286,0.002346799
eric-bss-cil-database-cd-cil1-rack3-0,1669205042.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205042.286,0.008409007
eric-bss-cil-database-cd-cil1-rack1-0,1669205049.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205049.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669205049.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205049.286,0.008409007
eric-bss-cil-database-cd-cil1-rack1-0,1669205056.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205056.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669205056.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205056.286,0.008409007
eric-bss-cil-database-cd-cil1-rack1-0,1669205063.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205063.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669205063.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205063.286,0.008409007
eric-bss-cil-database-cd-cil1-rack1-0,1669205070.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205070.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669205070.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205070.286,0.004866323
eric-bss-cil-database-cd-cil1-rack1-0,1669205077.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669205077.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669205077.286,0.003379391
eric-bss-cil-database-cd-cil1-rack4-0,1669205077.286,0.004866323
eric-bss-cil-database-cd-cil1-rack1-0,1669205084.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669205084.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669205084.286,0.003379391
eric-bss-cil-database-cd-cil1-rack4-0,1669205084.286,0.004866323
eric-bss-cil-database-cd-cil1-rack1-0,1669205091.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669205091.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669205091.286,0.003379391
eric-bss-cil-database-cd-cil1-rack4-0,1669205091.286,0.004055269
eric-bss-cil-database-cd-cil1-rack1-0,1669205098.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669205098.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669205098.286,0.003379391
eric-bss-cil-database-cd-cil1-rack4-0,1669205098.286,0.004055269
eric-bss-cil-database-cd-cil1-rack1-0,1669205105.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205105.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669205105.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669205105.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669205112.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205112.286,0.001629722
eric-bss-cil-database-cd-cil1-rack3-0,1669205112.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669205112.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669205119.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205119.286,0.001358102
eric-bss-cil-database-cd-cil1-rack3-0,1669205119.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669205119.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669205126.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205126.286,0.001358102
eric-bss-cil-database-cd-cil1-rack3-0,1669205126.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669205126.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669205133.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205133.286,0.001358102
eric-bss-cil-database-cd-cil1-rack3-0,1669205133.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669205133.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669205140.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205140.286,0.001358102
eric-bss-cil-database-cd-cil1-rack3-0,1669205140.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669205140.286,0.01210897
eric-bss-cil-database-cd-cil1-rack1-0,1669205147.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205147.286,0.001358102
eric-bss-cil-database-cd-cil1-rack3-0,1669205147.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669205147.286,0.010090808
eric-bss-cil-database-cd-cil1-rack1-0,1669205154.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205154.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205154.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669205154.286,0.010090808
eric-bss-cil-database-cd-cil1-rack1-0,1669205161.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205161.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205161.286,0.007007506
eric-bss-cil-database-cd-cil1-rack4-0,1669205161.286,0.010090808
eric-bss-cil-database-cd-cil1-rack1-0,1669205168.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205168.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669205168.286,0.003379391
eric-bss-cil-database-cd-cil1-rack4-0,1669205168.286,0.010090808
eric-bss-cil-database-cd-cil1-rack1-0,1669205175.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205175.286,0.004055269
eric-bss-cil-database-cd-cil1-rack3-0,1669205175.286,0.003379391
eric-bss-cil-database-cd-cil1-rack4-0,1669205175.286,0.010090808
eric-bss-cil-database-cd-cil1-rack1-0,1669205182.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205182.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205182.286,0.003379391
eric-bss-cil-database-cd-cil1-rack4-0,1669205182.286,0.010090808
eric-bss-cil-database-cd-cil1-rack1-0,1669205189.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205189.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205189.286,0.003379391
eric-bss-cil-database-cd-cil1-rack4-0,1669205189.286,0.010090808
eric-bss-cil-database-cd-cil1-rack1-0,1669205196.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205196.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205196.286,0.004055269
eric-bss-cil-database-cd-cil1-rack4-0,1669205196.286,0.010090808
eric-bss-cil-database-cd-cil1-rack1-0,1669205203.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205203.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205203.286,0.004055269
eric-bss-cil-database-cd-cil1-rack4-0,1669205203.286,0.010090808
eric-bss-cil-database-cd-cil1-rack1-0,1669205210.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205210.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205210.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205210.286,0.030130992
eric-bss-cil-database-cd-cil1-rack1-0,1669205217.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205217.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205217.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205217.286,0.030130992
eric-bss-cil-database-cd-cil1-rack1-0,1669205224.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205224.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205224.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205224.286,0.030130992
eric-bss-cil-database-cd-cil1-rack1-0,1669205231.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205231.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205231.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205231.286,0.030130992
eric-bss-cil-database-cd-cil1-rack1-0,1669205238.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205238.286,0.005839588
eric-bss-cil-database-cd-cil1-rack3-0,1669205238.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205238.286,0.03615719
eric-bss-cil-database-cd-cil1-rack1-0,1669205245.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205245.286,0.010090808
eric-bss-cil-database-cd-cil1-rack3-0,1669205245.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205245.286,0.03615719
eric-bss-cil-database-cd-cil1-rack1-0,1669205252.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205252.286,0.010090808
eric-bss-cil-database-cd-cil1-rack3-0,1669205252.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205252.286,0.03615719
eric-bss-cil-database-cd-cil1-rack1-0,1669205259.286,0.052066352
eric-bss-cil-database-cd-cil1-rack2-0,1669205259.286,0.01210897
eric-bss-cil-database-cd-cil1-rack3-0,1669205259.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205259.286,0.03615719
eric-bss-cil-database-cd-cil1-rack1-0,1669205266.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669205266.286,0.01210897
eric-bss-cil-database-cd-cil1-rack3-0,1669205266.286,0.01210897
eric-bss-cil-database-cd-cil1-rack4-0,1669205266.286,0.03615719
eric-bss-cil-database-cd-cil1-rack1-0,1669205273.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669205273.286,0.01210897
eric-bss-cil-database-cd-cil1-rack3-0,1669205273.286,0.001955666
eric-bss-cil-database-cd-cil1-rack4-0,1669205273.286,0.03615719
eric-bss-cil-database-cd-cil1-rack1-0,1669205280.286,0.043388627
eric-bss-cil-database-cd-cil1-rack2-0,1669205280.286,0.01210897
eric-bss-cil-database-cd-cil1-rack3-0,1669205280.286,0.001955666
eric-bss-cil-database-cd-cil1-rack4-0,1669205280.286,0.03615719
eric-bss-cil-database-cd-cil1-rack1-0,1669205287.286,0.03615719
eric-bss-cil-database-cd-cil1-rack2-0,1669205287.286,0.014530764
eric-bss-cil-database-cd-cil1-rack3-0,1669205287.286,0.001955666
eric-bss-cil-database-cd-cil1-rack4-0,1669205287.286,0.03615719
eric-bss-cil-database-cd-cil1-rack1-0,1669205294.286,0.03615719
eric-bss-cil-database-cd-cil1-rack2-0,1669205294.286,0.014530764
eric-bss-cil-database-cd-cil1-rack3-0,1669205294.286,0.001955666
eric-bss-cil-database-cd-cil1-rack4-0,1669205294.286,0.03615719
